customer_id,signup_date,region,currency_preference,segment,acquisition_channel,age_band,country,country_latitude,country_longitude
CUST0001427,24-04-2024 08:41,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0001428,10-02-2024 19:38,,USD,Consumer,Email,18-24,United States,39.8283,-98.5795
CUST0001429,11-04-2024 17:48,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0001430,05-08-2024 10:22,EU,EUR,SOHO,Email,45-54,France,46.2276,2.2137
CUST0001431,02-09-2024 17:53,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001432,19-01-2025 19:12,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001433,13-04-2025 10:35,EU,EUR,Consumer,Affiliate,55+,Germany,51.1657,10.4515
CUST0001434,21-08-2024 06:15,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0001435,02-07-2024 03:25,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0001436,27-08-2025 23:18,,USD,Consumer,Retail Media,25-34,United States,39.8283,-98.5795
CUST0001437,28-05-2024 01:01,,USD,SMB,Email,25-34,United States,39.8283,-98.5795
CUST0001438,01-05-2024 05:24,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0001439,05-05-2024 17:49,APAC,AUD,SOHO,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0001440,12-03-2024 16:32,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001441,06-06-2024 03:59,,USD,SOHO,Email,18-24,United States,39.8283,-98.5795
CUST0001442,12-02-2025 02:20,EU,EUR,SMB,Social,35-44,Germany,51.1657,10.4515
CUST0001443,14-09-2024 02:39,APAC,AUD,Consumer,Email,45-54,Australia,-25.2744,133.7751
CUST0001444,17-06-2024 03:56,EU,EUR,Consumer,Organic,55+,Netherlands,52.1326,5.2913
CUST0001445,25-03-2024 03:51,,USD,SMB,Paid Search,18-24,Canada,56.1304,-106.3468
CUST0001446,07-02-2024 19:20,,USD,Consumer,Retail Media,35-44,Canada,56.1304,-106.3468
CUST0001447,28-06-2025 11:48,EU,GBP,Consumer,Retail Media,35-44,United Kingdom,55.3781,-3.436
CUST0001448,15-10-2024 04:24,APAC,AUD,Consumer,Affiliate,45-54,Australia,-25.2744,133.7751
CUST0001449,29-08-2024 17:41,EU,GBP,SOHO,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0001450,28-03-2025 00:20,,USD,SOHO,Affiliate,55+,United States,39.8283,-98.5795
CUST0001451,11-06-2024 21:09,,USD,Consumer,Social,55+,United States,39.8283,-98.5795
CUST0001452,31-05-2024 22:11,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0001453,19-02-2024 07:52,APAC,USD,Enterprise,Email,35-44,Philippines,12.8797,121.774
CUST0001454,14-07-2024 05:21,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0001455,25-04-2024 02:26,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0001456,28-05-2024 03:35,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0001457,23-05-2025 15:25,EU,EUR,SMB,Social,18-24,France,46.2276,2.2137
CUST0001458,14-06-2024 22:59,,USD,Consumer,Affiliate,45-54,United States,39.8283,-98.5795
CUST0001459,21-01-2024 01:14,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0001460,06-12-2024 05:34,EU,EUR,Consumer,Paid Search,45-54,Spain,40.4637,-3.7492
CUST0001461,31-05-2024 17:36,EU,GBP,SOHO,Social,35-44,United Kingdom,55.3781,-3.436
CUST0001462,29-12-2024 11:29,EU,EUR,SMB,Social,35-44,Germany,51.1657,10.4515
CUST0001463,31-05-2025 04:50,EU,EUR,Consumer,Organic,25-34,Spain,40.4637,-3.7492
CUST0001464,18-07-2025 00:07,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0001465,25-02-2025 10:54,LATAM,USD,Consumer,Organic,25-34,Brazil,-14.235,-51.9253
CUST0001466,15-08-2025 19:08,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0001467,27-01-2025 02:22,EU,EUR,SOHO,Organic,45-54,Germany,51.1657,10.4515
CUST0001468,08-08-2024 04:12,EU,EUR,Consumer,Social,35-44,Germany,51.1657,10.4515
CUST0001469,04-12-2024 06:57,,USD,SOHO,Social,18-24,United States,39.8283,-98.5795
CUST0001470,02-01-2024 08:25,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0001471,27-12-2024 16:51,APAC,AUD,Consumer,Email,18-24,Australia,-25.2744,133.7751
CUST0001472,15-05-2025 08:13,EU,EUR,Consumer,Email,25-34,Netherlands,52.1326,5.2913
CUST0001473,09-05-2025 11:35,,USD,Consumer,Social,35-44,Canada,56.1304,-106.3468
CUST0001474,04-07-2024 00:20,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0001475,28-11-2024 04:19,EU,GBP,SOHO,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0001476,16-07-2025 03:59,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0001477,17-05-2024 11:34,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001478,16-05-2025 06:31,APAC,AUD,SOHO,Organic,25-34,Australia,-25.2744,133.7751
CUST0001479,04-02-2025 02:36,EU,GBP,SMB,Email,25-34,United Kingdom,55.3781,-3.436
CUST0001480,20-02-2025 09:03,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0001481,06-05-2024 23:32,,USD,Consumer,Retail Media,55+,United States,39.8283,-98.5795
CUST0001482,23-02-2025 01:38,LATAM,USD,Consumer,Paid Search,18-24,Brazil,-14.235,-51.9253
CUST0001483,20-08-2024 09:57,,USD,SOHO,Retail Media,25-34,United States,39.8283,-98.5795
CUST0001484,29-12-2024 00:49,EU,EUR,SMB,Paid Search,45-54,France,46.2276,2.2137
CUST0001485,20-06-2025 15:24,EU,GBP,SMB,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0001486,21-03-2024 08:55,,USD,SOHO,Organic,45-54,United States,39.8283,-98.5795
CUST0001487,13-03-2024 04:59,,USD,Consumer,Social,55+,United States,39.8283,-98.5795
CUST0001488,12-06-2024 20:36,EU,EUR,SOHO,Email,25-34,Germany,51.1657,10.4515
CUST0001489,30-06-2025 14:32,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0001490,13-08-2025 20:06,EU,GBP,Consumer,Paid Search,18-24,United Kingdom,55.3781,-3.436
CUST0001491,11-04-2025 23:03,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0001492,13-02-2024 09:59,LATAM,USD,SMB,Organic,35-44,Brazil,-14.235,-51.9253
CUST0001493,01-07-2024 02:15,,USD,SMB,Social,25-34,Canada,56.1304,-106.3468
CUST0001494,06-02-2024 07:42,EU,EUR,Consumer,Paid Search,45-54,France,46.2276,2.2137
CUST0001495,02-12-2024 09:10,EU,EUR,SOHO,Email,18-24,France,46.2276,2.2137
CUST0001496,06-02-2025 13:21,APAC,AUD,SOHO,Email,25-34,Australia,-25.2744,133.7751
CUST0001497,12-03-2025 18:54,APAC,AUD,Consumer,Retail Media,35-44,Australia,-25.2744,133.7751
CUST0001498,07-05-2025 01:47,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0001499,22-06-2024 19:13,APAC,AUD,SOHO,Organic,35-44,Australia,-25.2744,133.7751
CUST0001500,20-06-2025 14:11,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0001501,09-02-2025 17:34,EU,EUR,Consumer,Email,45-54,France,46.2276,2.2137
CUST0001502,11-05-2025 04:56,,USD,SOHO,Affiliate,25-34,United States,39.8283,-98.5795
CUST0001503,08-02-2025 13:38,,USD,SMB,Social,55+,United States,39.8283,-98.5795
CUST0001504,19-09-2024 18:53,,USD,SOHO,Email,18-24,United States,39.8283,-98.5795
CUST0001505,12-06-2024 16:21,APAC,AUD,SOHO,Affiliate,35-44,Australia,-25.2744,133.7751
CUST0001506,09-01-2024 00:09,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0001507,05-01-2024 12:31,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0001508,18-05-2025 03:16,EU,GBP,SOHO,Organic,55+,United Kingdom,55.3781,-3.436
CUST0001509,13-05-2025 18:16,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0001510,30-09-2024 12:21,,USD,SMB,Affiliate,45-54,United States,39.8283,-98.5795
CUST0001511,30-06-2024 20:54,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0001512,20-08-2024 07:54,,USD,Consumer,Paid Search,45-54,Canada,56.1304,-106.3468
CUST0001513,30-08-2025 01:26,,USD,Consumer,Paid Search,55+,Canada,56.1304,-106.3468
CUST0001514,12-04-2025 09:08,APAC,AUD,SMB,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0001515,23-09-2024 11:50,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0001516,29-06-2025 12:37,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0001517,12-10-2024 19:40,,USD,Consumer,Organic,55+,United States,39.8283,-98.5795
CUST0001518,21-03-2025 02:31,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0001519,05-01-2025 00:43,LATAM,USD,Consumer,Email,35-44,Brazil,-14.235,-51.9253
CUST0001520,15-08-2025 16:21,,USD,Consumer,Retail Media,25-34,United States,39.8283,-98.5795
CUST0001521,05-04-2025 11:59,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001522,15-01-2024 17:01,EU,EUR,SOHO,Organic,18-24,Netherlands,52.1326,5.2913
CUST0001523,18-05-2024 08:05,APAC,USD,Consumer,Organic,35-44,Philippines,12.8797,121.774
CUST0001524,13-01-2024 06:20,,USD,Consumer,Organic,45-54,Canada,56.1304,-106.3468
CUST0001525,21-02-2024 04:26,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0001526,13-07-2024 02:24,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0001527,09-08-2025 22:03,EU,EUR,SOHO,Email,35-44,Germany,51.1657,10.4515
CUST0001528,28-12-2024 21:42,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0001529,26-10-2024 11:21,,USD,SMB,Email,55+,United States,39.8283,-98.5795
CUST0001530,03-01-2025 21:47,EU,GBP,SMB,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0001531,17-02-2024 19:37,APAC,USD,Consumer,Affiliate,25-34,Philippines,12.8797,121.774
CUST0001532,12-05-2025 03:59,EU,EUR,SOHO,Affiliate,25-34,Germany,51.1657,10.4515
CUST0001533,10-08-2025 08:17,APAC,AUD,SOHO,Organic,45-54,Australia,-25.2744,133.7751
CUST0001534,01-08-2024 01:40,APAC,AUD,SMB,Paid Search,55+,Australia,-25.2744,133.7751
CUST0001535,03-03-2025 03:35,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0001536,13-10-2024 12:34,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0001537,07-03-2024 00:16,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001538,14-08-2024 05:19,,USD,SMB,Organic,35-44,United States,39.8283,-98.5795
CUST0001539,12-05-2024 02:56,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0001540,19-08-2025 02:06,,USD,Consumer,Email,55+,United States,39.8283,-98.5795
CUST0001541,14-04-2024 22:53,LATAM,USD,Consumer,Email,45-54,Brazil,-14.235,-51.9253
CUST0001542,02-06-2024 17:54,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0001543,31-10-2024 04:06,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0001544,19-09-2024 19:52,EU,EUR,Consumer,Email,25-34,France,46.2276,2.2137
CUST0001545,29-09-2024 18:36,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0001546,01-02-2024 12:04,,USD,SMB,Organic,25-34,United States,39.8283,-98.5795
CUST0001547,22-01-2025 06:01,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0001548,14-04-2025 04:52,EU,EUR,SOHO,Social,25-34,Spain,40.4637,-3.7492
CUST0001549,21-11-2024 06:45,EU,EUR,Consumer,Paid Search,35-44,Spain,40.4637,-3.7492
CUST0001550,06-07-2025 14:16,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0001551,30-03-2024 12:08,,USD,SOHO,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0001552,14-02-2024 20:35,APAC,AUD,SOHO,Paid Search,18-24,Australia,-25.2744,133.7751
CUST0001553,13-08-2024 11:43,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0001554,21-11-2024 22:13,EU,GBP,SMB,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001555,20-08-2025 20:48,APAC,AUD,SMB,Email,35-44,Australia,-25.2744,133.7751
CUST0001556,24-11-2024 04:52,EU,EUR,SMB,Organic,25-34,Spain,40.4637,-3.7492
CUST0001557,06-05-2024 07:23,EU,EUR,Consumer,Social,45-54,France,46.2276,2.2137
CUST0001558,26-04-2024 06:59,EU,EUR,Consumer,Organic,45-54,Spain,40.4637,-3.7492
CUST0001559,23-12-2024 17:43,EU,GBP,Consumer,Retail Media,35-44,United Kingdom,55.3781,-3.436
CUST0001560,20-11-2024 02:50,,USD,SOHO,Retail Media,35-44,United States,39.8283,-98.5795
CUST0001561,18-09-2024 04:02,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0001562,24-08-2025 18:37,EU,EUR,SOHO,Social,18-24,Germany,51.1657,10.4515
CUST0001563,09-04-2025 11:31,EU,GBP,Consumer,Email,35-44,United Kingdom,55.3781,-3.436
CUST0001564,20-03-2024 11:33,EU,EUR,Consumer,Social,35-44,Spain,40.4637,-3.7492
CUST0001565,14-04-2024 05:17,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0001566,08-06-2025 16:54,EU,EUR,SOHO,Organic,25-34,Spain,40.4637,-3.7492
CUST0001567,03-07-2025 23:21,EU,EUR,Consumer,Email,55+,Netherlands,52.1326,5.2913
CUST0001568,22-03-2025 02:08,,USD,SMB,Organic,25-34,United States,39.8283,-98.5795
CUST0001569,10-08-2025 12:10,EU,EUR,Consumer,Social,25-34,Netherlands,52.1326,5.2913
CUST0001570,11-03-2025 15:19,LATAM,USD,SOHO,Social,55+,Brazil,-14.235,-51.9253
CUST0001571,01-06-2024 03:00,,USD,Enterprise,Organic,45-54,Canada,56.1304,-106.3468
CUST0001572,26-02-2025 19:47,,USD,SOHO,Social,18-24,Canada,56.1304,-106.3468
CUST0001573,09-10-2024 03:20,LATAM,USD,Enterprise,Paid Search,55+,Brazil,-14.235,-51.9253
CUST0001574,02-03-2025 12:35,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0001575,13-06-2025 11:04,EU,EUR,Consumer,Affiliate,35-44,Germany,51.1657,10.4515
CUST0001576,07-09-2024 19:51,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0001577,21-02-2025 04:32,APAC,AUD,Consumer,Affiliate,35-44,Australia,-25.2744,133.7751
CUST0001578,26-04-2025 12:01,EU,GBP,SMB,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0001579,25-03-2025 04:10,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001580,05-05-2024 22:25,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0001581,23-09-2024 02:45,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0001582,25-08-2024 10:39,APAC,USD,Consumer,Organic,25-34,Philippines,12.8797,121.774
CUST0001583,27-09-2024 16:54,EU,EUR,Consumer,Organic,55+,Germany,51.1657,10.4515
CUST0001584,10-08-2025 21:55,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0001585,08-09-2024 00:50,EU,EUR,Consumer,Social,18-24,France,46.2276,2.2137
CUST0001586,27-10-2024 05:54,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0001587,02-05-2024 06:13,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0001588,09-10-2024 02:47,APAC,USD,SOHO,Social,25-34,Philippines,12.8797,121.774
CUST0001589,12-06-2024 16:43,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0001590,22-08-2024 16:08,,USD,SMB,Paid Search,55+,United States,39.8283,-98.5795
CUST0001591,22-11-2024 01:35,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0001592,10-02-2025 11:19,EU,EUR,Consumer,Organic,25-34,Spain,40.4637,-3.7492
CUST0001593,01-05-2024 19:10,APAC,USD,Consumer,Social,25-34,Philippines,12.8797,121.774
CUST0001594,19-05-2025 00:00,EU,GBP,Consumer,Paid Search,18-24,United Kingdom,55.3781,-3.436
CUST0001595,16-06-2024 16:31,EU,GBP,SOHO,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001596,08-03-2025 11:55,EU,EUR,Consumer,Paid Search,45-54,Germany,51.1657,10.4515
CUST0001597,19-03-2025 23:47,EU,EUR,Consumer,Retail Media,55+,Netherlands,52.1326,5.2913
CUST0001598,27-09-2024 16:24,APAC,AUD,SOHO,Social,25-34,Australia,-25.2744,133.7751
CUST0001599,09-08-2024 17:07,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0001600,04-04-2025 05:43,,USD,Consumer,Email,55+,United States,39.8283,-98.5795
CUST0001601,18-01-2024 15:21,EU,EUR,SOHO,Organic,25-34,Netherlands,52.1326,5.2913
CUST0001602,14-05-2024 00:25,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0001603,08-07-2025 03:34,EU,EUR,SMB,Paid Search,55+,Germany,51.1657,10.4515
CUST0001604,08-05-2025 03:20,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0001605,24-01-2024 13:30,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001606,10-09-2024 11:22,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0001607,05-05-2024 07:54,EU,EUR,SMB,Affiliate,18-24,Spain,40.4637,-3.7492
CUST0001608,20-10-2024 15:20,EU,EUR,Consumer,Social,25-34,Netherlands,52.1326,5.2913
CUST0001609,24-04-2024 17:50,EU,EUR,SOHO,Social,45-54,Spain,40.4637,-3.7492
CUST0001610,02-12-2024 08:44,EU,EUR,Consumer,Affiliate,35-44,Netherlands,52.1326,5.2913
CUST0001611,28-09-2024 15:03,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0001612,15-06-2025 09:07,EU,EUR,Consumer,Social,25-34,Spain,40.4637,-3.7492
CUST0001613,12-05-2024 14:38,EU,EUR,SOHO,Organic,25-34,France,46.2276,2.2137
CUST0001614,02-02-2025 01:27,APAC,AUD,SMB,Social,18-24,Australia,-25.2744,133.7751
CUST0001615,09-02-2024 17:43,LATAM,USD,Consumer,Email,45-54,Brazil,-14.235,-51.9253
CUST0001616,10-04-2024 08:22,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0001617,24-11-2024 02:40,EU,EUR,SOHO,Paid Search,25-34,France,46.2276,2.2137
CUST0001618,04-12-2024 12:08,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001619,09-02-2024 07:04,,USD,Enterprise,Organic,45-54,United States,39.8283,-98.5795
CUST0001620,13-07-2024 22:42,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001621,13-10-2024 05:07,EU,EUR,SOHO,Paid Search,25-34,Spain,40.4637,-3.7492
CUST0001622,19-04-2025 08:27,LATAM,USD,Consumer,Organic,25-34,Brazil,-14.235,-51.9253
CUST0001623,05-05-2024 06:20,EU,EUR,Consumer,Email,25-34,France,46.2276,2.2137
CUST0001624,21-09-2024 13:41,,USD,SOHO,Social,45-54,United States,39.8283,-98.5795
CUST0001625,13-07-2025 16:18,,USD,SMB,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001626,10-07-2025 08:26,EU,EUR,Enterprise,Organic,35-44,Netherlands,52.1326,5.2913
CUST0001627,12-05-2025 00:29,EU,GBP,Consumer,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0001628,12-03-2025 21:24,EU,EUR,Consumer,Affiliate,55+,Germany,51.1657,10.4515
CUST0001629,07-08-2025 02:15,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0001630,24-06-2024 14:02,EU,EUR,SMB,Affiliate,25-34,Germany,51.1657,10.4515
CUST0001631,26-10-2024 02:17,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0001632,21-05-2024 23:44,EU,EUR,Consumer,Affiliate,18-24,Netherlands,52.1326,5.2913
CUST0001633,08-05-2025 12:16,EU,GBP,Consumer,Affiliate,45-54,United Kingdom,55.3781,-3.436
CUST0001634,18-05-2024 16:59,APAC,AUD,Consumer,Organic,45-54,Australia,-25.2744,133.7751
CUST0001635,19-12-2024 00:59,EU,EUR,Enterprise,Social,35-44,Germany,51.1657,10.4515
CUST0001636,13-02-2025 16:14,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0001637,21-12-2024 12:03,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0001638,15-04-2025 21:55,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0001639,25-09-2024 16:37,EU,GBP,Consumer,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0001640,06-11-2024 19:31,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0001641,22-06-2024 00:42,EU,EUR,Consumer,Paid Search,18-24,Spain,40.4637,-3.7492
CUST0001642,14-02-2024 07:27,EU,EUR,SOHO,Organic,25-34,France,46.2276,2.2137
CUST0001643,13-08-2024 20:08,LATAM,USD,Consumer,Paid Search,55+,Brazil,-14.235,-51.9253
CUST0001644,29-06-2025 16:57,,USD,Consumer,Retail Media,35-44,United States,39.8283,-98.5795
CUST0001645,02-09-2024 16:06,,USD,Consumer,Social,55+,Canada,56.1304,-106.3468
CUST0001646,18-11-2024 12:42,APAC,AUD,SOHO,Social,45-54,Australia,-25.2744,133.7751
CUST0001647,23-03-2024 18:52,,USD,Consumer,Social,35-44,Canada,56.1304,-106.3468
CUST0001648,13-07-2025 13:01,EU,EUR,SOHO,Organic,25-34,Germany,51.1657,10.4515
CUST0001649,12-03-2025 05:55,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0001650,14-03-2025 08:05,,USD,SOHO,Retail Media,35-44,Canada,56.1304,-106.3468
CUST0001651,17-06-2025 02:04,,USD,Consumer,Affiliate,45-54,United States,39.8283,-98.5795
CUST0001652,23-10-2024 14:05,,USD,SMB,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001653,07-10-2024 14:03,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0001654,12-01-2024 19:22,EU,GBP,Consumer,Retail Media,35-44,United Kingdom,55.3781,-3.436
CUST0001655,21-03-2025 14:20,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0001656,18-03-2024 22:20,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0001657,16-06-2025 15:23,,USD,SMB,Social,25-34,United States,39.8283,-98.5795
CUST0001658,04-04-2024 20:36,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0001659,09-01-2025 07:17,APAC,AUD,SMB,Social,25-34,Australia,-25.2744,133.7751
CUST0001660,16-04-2025 12:33,EU,EUR,SOHO,Email,35-44,Spain,40.4637,-3.7492
CUST0001661,12-12-2024 01:46,LATAM,USD,Enterprise,Organic,35-44,Brazil,-14.235,-51.9253
CUST0001662,15-10-2024 18:12,EU,GBP,SMB,Email,25-34,United Kingdom,55.3781,-3.436
CUST0001663,18-03-2024 17:05,,USD,SMB,Affiliate,45-54,United States,39.8283,-98.5795
CUST0001664,01-06-2025 21:38,,USD,SOHO,Social,18-24,United States,39.8283,-98.5795
CUST0001665,16-07-2025 00:29,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0001666,11-11-2024 11:59,APAC,USD,Consumer,Paid Search,35-44,Philippines,12.8797,121.774
CUST0001667,07-07-2025 01:23,EU,GBP,SOHO,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0001668,02-07-2025 08:52,,USD,Enterprise,Email,35-44,United States,39.8283,-98.5795
CUST0001669,04-05-2024 13:08,EU,EUR,SOHO,Affiliate,55+,France,46.2276,2.2137
CUST0001670,10-05-2024 20:20,EU,GBP,SMB,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0001671,28-10-2024 08:12,APAC,AUD,SOHO,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0001672,15-01-2025 21:34,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0001673,11-05-2024 15:40,LATAM,USD,Consumer,Paid Search,25-34,Brazil,-14.235,-51.9253
CUST0001674,26-07-2025 12:03,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001675,13-02-2025 21:13,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0001676,08-12-2024 17:05,EU,EUR,Consumer,Organic,55+,Netherlands,52.1326,5.2913
CUST0001677,08-06-2024 10:27,,USD,Enterprise,Organic,25-34,United States,39.8283,-98.5795
